,gene,importance
2587,Clip1,0.0004205236424744916
454,Adprm,0.00042018200088090544
292,Acp2,0.00042009376564616384
904,Arfgef1,0.00041993812899958024
1213,Atp6v0a2,0.00041928380998104117
2966,Cryzl1,0.00041888415551255234
1498,Bin3,0.00041874160912529
692,Anapc15,0.0004183057986275662
1404,Bbs5,0.00041798090298499497
3815,Eefsec,0.00041781448245397415
2879,Cpsf1,0.0004177705001216758
3009,Cstf2t,0.00041775888694875376
2940,Crnkl1,0.0004176550346153124
3361,Derl1,0.000417442069141333
1610,Btbd1,0.00041732922507549495
3322,Ddx56,0.00041729472217816766
3222,Dcaf1,0.0004171062909405327
817,Ap3d1,0.00041690106629241065
2593,Clk3,0.00041675969353367976
4994,Gdi1,0.0004166932914128011
2795,Cops5,0.0004165838232552685
3008,Cstf2,0.000416550498819446
5308,Gramd1a,0.00041631801361513375
1265,Aurkaip1,0.00041610834792029115
3407,Dhx15,0.000415946860728555
3631,Dpp8,0.00041578990954244826
5195,Gpaa1,0.00041573362544035115
3232,Dcaf5,0.0004156300490386281
909,Arfrp1,0.0004153663640865515
4486,Fbrs,0.0004151732951806241
2644,Cnbp,0.0004147639213060889
3869,Ehmt1,0.00041472518037648156
5415,Gtf2b,0.0004146335893399504
227,Abr,0.00041434496232478635
480,Aff4,0.00041433347346083463
5566,Hdac3,0.0004142450773467833
3074,Cul9,0.00041405619481878545
4711,Fnta,0.00041384116267309746
3875,Eif1,0.00041383112327212615
193,Abcf1,0.00041381846586418706
4988,Gdap2,0.0004136044018424061
2681,Cnpy3,0.0004135539576368046
3968,Elp6,0.0004134535211192876
3801,Eea1,0.0004132787328686144
1746,Calm3,0.0004131589595642243
1644,C1qbp,0.0004130866200464031
1793,Caprin1,0.00041304783940431
3302,Ddx25,0.0004130296108987119
2550,Clcn7,0.00041299288587571365
4222,Ezh1,0.0004129415047228327
1140,Atg16l1,0.00041290276975983154
3522,Dnaja2,0.00041282709454462955
2930,Cript,0.00041281238414345883
2539,Clasrp,0.0004127570511336967
4405,Fam53a,0.00041254671867237515
3088,Cx3cl1,0.00041247919149122847
325,Actr1b,0.0004123548838393954
3913,Eif4e,0.0004122425796316685
1880,Cbr1,0.00041209892370079745
1310,B4galt6,0.00041201176996376765
2022,Ccdc97,0.00041194470152687557
2387,Cfdp1,0.0004118176375499144
4199,Exoc6b,0.0004117648434963627
353,Adam1a,0.0004114756609139995
3072,Cul5,0.0004114514530231424
2877,Cpped1,0.00041126957218780356
4538,Fbxo8,0.00041110981355706145
1150,Atg5,0.00041102011333393827
2354,Cers4,0.00041095280530114794
2680,Cnpy2,0.0004109432957765454
2448,Chmp2b,0.00041082218571272897
5156,Gnl3,0.0004107543735887916
2631,Cmpk1,0.0004107306283294997
3318,Ddx51,0.00041055193502425485
2673,Cnot6l,0.00041034902102116935
453,Adprhl2,0.0004103463506927738
2768,Colgalt1,0.00041031156162719886
2230,Cdk5,0.0004099824161858071
1632,Bud23,0.00040995184136565784
5163,Gnptab,0.00040956634416442687
2655,Cnih4,0.00040934212423895396
4035,Eny2,0.0004091671669793862
5418,Gtf2f1,0.0004091208176030998
2991,Csnk1g3,0.0004087752408208595
1836,Cask,0.0004087013974592677
4155,Etfb,0.00040856158307471513
3766,Ebna1bp2,0.0004081884665679442
2971,Csde1,0.0004080607347255845
895,Arf2,0.00040798445433499434
3405,Dhrs7b,0.0004076889771488702
190,Abcd3,0.00040748269717871127
4649,Fkbp15,0.00040732042714171075
4902,Galnt1,0.00040719168603031946
2440,Chka,0.000407185560566897
3307,Ddx39b,0.0004071371975947609
2285,Celf5,0.0004070185389801131
2913,Crebbp,0.00040701408548214516
331,Actr8,0.0004069660047093004
2919,Creld1,0.00040679561495175174
2718,Cog5,0.0004067148866557108
1637,Bzw1,0.0004066593033130048
5122,Glyr1,0.00040658026521429684
1553,Borcs5,0.0004064894295207976
3543,Dnajc16,0.00040625839056388565
1638,Bzw2,0.0004061624325580978
436,Adh5,0.00040614191973356074
3665,Dscr3,0.00040610173547986177
1628,Btrc,0.00040601637642743776
5221,Gpi1,0.00040600316676022645
2504,Ciapin1,0.00040565271057845073
801,Ap1ar,0.00040557396705821476
2239,Cdk9,0.00040529236808800617
2542,Clcc1,0.00040518991218033016
3556,Dnajc5,0.00040504778005037847
5021,Gga1,0.00040494210087175093
1829,Cars,0.00040482502835750237
4496,Fbxl19,0.0004040265778244517
2508,Cic,0.00040396508227788605
3066,Cuedc2,0.0004034862556938602
3783,Ecsit,0.00040325959286665984
2603,Clock,0.00040315186420041547
3618,Dph2,0.00040298146282536783
5200,Gpat4,0.00040296416887905593
2447,Chmp2a,0.0004029567188244472
3049,Ctsf,0.0004028984102455569
4121,Erlec1,0.00040263215434839235
3789,Edc3,0.0004025311948090563
4995,Gdi2,0.0004025025607658391
901,Arfgap1,0.0004024858081845187
816,Ap3b2,0.0004024196593524684
1744,Calm1,0.00040240444689511605
905,Arfgef2,0.000402127361823005
5579,Hdhd2,0.000401862661677927
716,Ankhd1,0.0004018527217585886
717,Ankib1,0.00040185023802772387
4934,Gart,0.00040180671739081694
268,Acin1,0.0004017671426166709
3912,Eif4b,0.0004016627841073191
1594,Brms1l,0.00040149830397137967
4200,Exoc7,0.0004014593140748285
5318,Grb2,0.00040145573364546783
147,Aar2,0.0004014458195720604
1113,Asxl1,0.00040142771065873687
3583,Dnttip1,0.0004012681822833889
3980,Emd,0.00040126170124733405
4532,Fbxo45,0.0004010845717652644
1573,Brd2,0.0004010201846981572
1872,Cbl,0.00040100628312956534
948,Arhgdia,0.00040087889500965945
3279,Ddhd2,0.00040079748671389146
2719,Cog6,0.0004007672751227294
3624,Dpm2,0.00040058472888795547
2710,Coasy,0.0004003519328042395
4203,Exosc1,0.0004001249324170638
2994,Csnk2b,0.0004000329316736935
4512,Fbxo18,0.0003999922212963848
3803,Eef1a1,0.0003999275472106672
2707,Coa5,0.0003998837226415673
1074,Asb3,0.00039955477517480953
3235,Dcaf8,0.0003994958301154387
1491,Bicd2,0.00039948729436888524
195,Abcf3,0.00039936116774559767
3907,Eif3l,0.00039924677662001235
3760,Ebag9,0.0003990909600082602
4941,Gas8,0.0003989711646608524
1097,Asns,0.00039880245333578175
5011,Gfer,0.0003987795103109599
1687,Cab39,0.0003979465737874035
3553,Dnajc3,0.00039790370563027417
3911,Eif4a3,0.0003974439097838954
3319,Ddx52,0.0003973455912592918
688,Anapc1,0.0003973294714017338
5584,Heatr1,0.0003972567666872388
1445,Bcl7b,0.00039725113982448646
1572,Brd1,0.0003972404699341595
4197,Exoc5,0.00039681333761309545
1899,Ccar1,0.00039673170660972396
2809,Coq6,0.00039640158754523295
2517,Cisd2,0.00039593931483603684
4526,Fbxo38,0.00039592078215740624
2797,Cops7a,0.0003957433967648241
896,Arf3,0.00039559214886815517
3627,Dpp3,0.0003953435683854263
451,Adprh,0.00039527567827007975
5470,H13,0.00039503988621433973
2905,Crcp,0.0003948592106765134
1581,Brf1,0.0003947236343858902
201,Abhd12,0.00039469654458066885
2786,Copb1,0.0003946161680960087
4191,Exoc2,0.00039454942084274147
3909,Eif4a1,0.0003944682275895104
846,Api5,0.00039412674464874405
121,AU022252,0.0003939207627813705
1090,Ash2l,0.00039378177999482866
584,Akr1e1,0.0003935837932744609
1116,Atad1,0.00039351947560587234
487,Aftph,0.0003933470355770059
2881,Cpsf3,0.00039303249047143075
1031,Arpc1a,0.000392938851508746
589,Akt3,0.0003925933613921079
694,Anapc16,0.00039258782673136524
3069,Cul3,0.0003925289470478923
3353,Dennd6a,0.00039235002052530386
391,Adar,0.0003920276436146518
2594,Clk4,0.00039158310034166627
1444,Bcl7a,0.0003914583728290657
4784,Fry,0.00039137078887956534
1221,Atp6v1b2,0.0003913034435821911
1319,BC003965,0.0003910959277387485
5596,Hectd4,0.00039085360824776675
1009,Armc1,0.0003901245049553183
1834,Casc4,0.00038972750562947403
2461,Chp1,0.0003896970082603114
5169,Golga3,0.00038967898875581504
2885,Cpsf7,0.0003895351943831132
3228,Dcaf13,0.000389497341260143
5408,Gstz1,0.0003893681623035868
2906,Creb1,0.00038879789927474893
5431,Gtf3c3,0.00038840889688298414
4161,Etnk1,0.00038827940689947164
1769,Camsap1,0.00038812515859577715
328,Actr3b,0.00038799250519985524
314,Actb,0.0003877183403261608
4100,Ercc3,0.0003876070402033746
4196,Exoc4,0.0003873251427789747
560,Akap11,0.00038709628829595804
3482,Dmap1,0.00038708436494372194
3976,Emc7,0.0003867750881769948
1584,Bri3bp,0.0003866471176975765
3393,Dhdds,0.00038657904859005463
4007,Endov,0.00038608363315496613
728,Ankrd13d,0.00038592812865933753
4112,Ergic3,0.000385584190350408
3900,Eif3f,0.0003851193393173655
3523,Dnaja3,0.0003850630129661343
3496,Dmxl1,0.0003848890118827921
3398,Dhrs1,0.00038488047484431175
3607,Dolk,0.0003847364684441366
4315,Fam168b,0.00038431891177239465
1456,Bdh1,0.00038384060480645696
4249,Faf2,0.0003837897269459075
902,Arfgap2,0.0003834107740384961
821,Ap3s2,0.00038325505413369204
1357,Babam1,0.00038295219162687907
5185,Gorasp1,0.0003827196656012991
975,Arid1a,0.00038250717275662463
2430,Cherp,0.0003822926242514963
412,Add1,0.0003822904398351429
5582,Hdlbp,0.00038186468298056304
3535,Dnajb9,0.0003818281622939612
3526,Dnajb11,0.00038173981561270907
4181,Evl,0.0003815779440423442
4717,Fopnl,0.00038090110554178083
2785,Copa,0.0003806996065959819
2513,Cipc,0.00038058144932032846
4958,Gbf1,0.0003804325874625737
4971,Gcdh,0.00038038839739817074
3321,Ddx55,0.0003801618559145334
5030,Ggnbp2,0.00038002126467753464
1079,Asb8,0.00037979482647297846
3794,Edf1,0.00037967620662711187
1229,Atp6v1h,0.0003795690390366563
2899,Cramp1l,0.00037945858675724896
4734,Foxj3,0.0003793230679835597
3046,Ctsb,0.00037930880118080255
3895,Eif3a,0.000378928369239594
3955,Elob,0.00037872902837268486
2174,Cdc42se1,0.00037852198030857937
4340,Fam193a,0.00037842447439053655
1535,Bmt2,0.0003783329473345426
4508,Fbxo11,0.00037782124331416875
5578,Hdgfl3,0.0003777750509051996
5174,Golgb1,0.00037769600302449223
1263,Aup1,0.00037759149479653364
2816,Coro1b,0.00037744660953328266
3304,Ddx28,0.0003771217176615304
4503,Fbxl5,0.0003771188622317361
2782,Comt,0.00037671777496558096
973,Arhgef7,0.00037660528386476754
1170,Atp13a1,0.00037649614302169137
1833,Casc3,0.00037638804614504565
3216,Dbnl,0.000376379681638053
4751,Foxred1,0.00037635465568439287
4817,Fut11,0.00037634416317315676
5385,Gspt1,0.00037623634361793934
5545,Hbs1l,0.00037613458764202247
1567,Brap,0.0003758085267538255
4946,Gatad1,0.00037580441548378066
994,Arl2bp,0.00037568127969573835
2792,Cops2,0.0003754494060249115
2215,Cdk10,0.00037544295192830986
232,Abt1,0.0003752920511261649
891,Arcn1,0.00037520746230710754
1515,Bloc1s6,0.00037496235931739773
701,Angel2,0.0003748284298193044
3973,Emc3,0.0003747583922700433
4996,Gdpd1,0.00037459839984136094
977,Arid2,0.0003744780664122089
5138,Gnb2,0.00037431263553427285
675,Ammecr1l,0.0003742439800818943
1403,Bbs4,0.000374213460670561
3263,Dctn6,0.0003738942867933538
2058,Ccnh,0.0003738333773191211
696,Anapc4,0.0003738245519582183
4664,Flcn,0.0003735549516972145
897,Arf4,0.0003735191682715942
5611,Herc2,0.00037324327955267126
3573,Dnm1l,0.00037310375298090995
2088,Ccz1,0.00037305389219832025
542,Aimp1,0.000373021454727152
874,Appl1,0.0003726782724779361
3315,Ddx49,0.00037267504727649505
5177,Golph3,0.0003726036883445187
2355,Cers5,0.0003725834611949181
5136,Gnb1,0.00037255924039430603
4050,Epc2,0.00037250131920218624
5135,Gnaz,0.00037235329405375944
253,Acat1,0.000372227999326973
4302,Fam160a2,0.0003722240669501956
3205,Daxx,0.00037200926652737414
4574,Fech,0.0003719401130778969
4403,Fam49b,0.0003715773388162883
4576,Fem1b,0.0003714147141544165
2449,Chmp3,0.0003714011668693658
1565,Bptf,0.00037109998449709914
2085,Cct5,0.0003710776656505681
805,Ap1m1,0.00037090122098986777
2784,Cop1,0.0003703228078565642
5208,Gpbp1,0.00037020947213781466
3529,Dnajb14,0.00036993043512904925
5286,Gpr89,0.00036981084669765154
573,Akirin1,0.00036948219820405996
3537,Dnajc10,0.00036918862343765025
2147,Cdadc1,0.00036891020241906834
1823,Carm1,0.00036886166978576375
4977,Gclc,0.00036874818747099436
5585,Heatr3,0.00036826619771941995
2609,Clpx,0.00036821492384882595
3041,Ctps,0.00036813329859736144
4701,Fnbp4,0.00036772778810141186
5604,Helz,0.00036763710114375096
3718,Dvl1,0.0003673865469443036
3802,Eed,0.00036724684035251755
4545,Fbxw5,0.0003669511261547171
1777,Canx,0.00036692235376527537
1798,Capza2,0.0003668238749321699
1358,Babam2,0.0003667345615383205
5593,Hectd1,0.0003667058093311628
2086,Cct7,0.00036621703832023626
2326,Cep19,0.0003662095849965916
3887,Eif2b3,0.00036599675240242796
2453,Chmp6,0.00036566875215770947
3847,Eftud2,0.00036554216620423896
3265,Dcun1d1,0.000365213223294469
1891,Cbx6,0.0003649527833185292
3885,Eif2b1,0.00036490506104950476
3330,Dedd,0.00036455179220774966
3011,Ctbp1,0.00036449191260942617
4039,Ep400,0.0003642745378318748
5116,Glt8d1,0.0003642534528038896
4373,Fam219b,0.0003642286092045495
1774,Cand1,0.00036404666266819997
1633,Bud31,0.00036397541327689263
4498,Fbxl20,0.00036372702059094594
4494,Fbxl17,0.00036363958107885985
3207,Dazap2,0.0003630522710756771
3495,Dmwd,0.000363046414627502
2450,Chmp4b,0.00036301491506114344
4516,Fbxo25,0.0003629957701512538
2806,Coq3,0.0003629678238971697
3559,Dnajc8,0.0003628776482330224
730,Ankrd17,0.0003625873467497331
3415,Dhx36,0.0003625172811436985
1368,Bag5,0.00036233251847539753
3954,Eloa,0.0003622852942830272
2445,Chmp1a,0.000362119739784404
4475,Fbf1,0.0003620052768017067
2412,Chchd4,0.0003618836860406996
1246,Atrn,0.00036171565782052947
219,Abi2,0.00036102669014470546
1618,Btbd6,0.0003610220368031259
2619,Cluap1,0.0003609576806777461
3266,Dcun1d2,0.00036069250927510497
2276,Cebpg,0.00036063529175771976
1239,Atp9b,0.0003595554584159471
1392,Baz1b,0.00035919035653573855
720,Ankmy2,0.0003588826146556759
2990,Csnk1g2,0.0003586765324377214
985,Arih2,0.00035849262416716107
5417,Gtf2e2,0.00035846372647485044
244,Acad9,0.00035828986665711356
2972,Cse1l,0.0003578292769754682
4850,G3bp1,0.0003577058479190349
3690,Dus1l,0.0003572965419649047
1455,Bcs1l,0.0003569866798876451
4541,Fbxw11,0.0003569264683115972
2366,Cfap20,0.00035668975876084385
3429,Dido1,0.0003566329423137215
3558,Dnajc7,0.00035588922649662177
4519,Fbxo3,0.0003557735262084823
1096,Asna1,0.0003556516751809507
5031,Ggps1,0.00035552630569282955
2454,Chmp7,0.00035545149868234375
5353,Gripap1,0.0003554055835737806
3896,Eif3b,0.000355200993459464
1676,C87436,0.0003551292932916626
3886,Eif2b2,0.0003544871853007629
2277,Cebpz,0.0003543868687672314
3262,Dctn5,0.00035423824847583674
1600,Brwd1,0.0003540186417109207
1119,Atad3a,0.00035393494181366935
592,Alas1,0.00035376582333916857
5522,Hars,0.00035374148782323485
2933,Crk,0.0003536379434711298
5232,Gpr107,0.00035293163569062233
2880,Cpsf2,0.00035278660860672633
5180,Golt1b,0.00035263748777187925
2547,Clcn4,0.0003522569437174909
5368,Grpel1,0.00035214387951953746
1219,Atp6v0e2,0.00035150215574038983
4392,Fam32a,0.00035120284798618843
1017,Armc8,0.0003510336337498197
5420,Gtf2h1,0.00035097535544480044
500,Aggf1,0.0003505016934211475
695,Anapc2,0.00035006078506515364
5577,Hdgfl2,0.0003499275863204799
2586,Clint1,0.0003493207787122839
3888,Eif2b4,0.0003488494976777516
3930,Elac2,0.0003483170888297591
4923,Ganab,0.0003475924549882143
2395,Cggbp1,0.00034694622560942415
3317,Ddx50,0.0003461248746758507
3923,Eif5,0.00034566727445849924
184,Abcc5,0.00034527471745263925
764,Anks3,0.0003451228929407144
3659,Drg2,0.00034500774456316447
5042,Gid8,0.0003444469295928233
3465,Dlgap4,0.0003443410732003434
1492,Bicdl1,0.00034424195874244564
3899,Eif3e,0.00034415440451851336
4825,Fxr2,0.0003436028013448992
5133,Gnaq,0.00034346509431752953
4080,Eprs,0.00034283252336679104
4543,Fbxw2,0.00034197878203565135
4204,Exosc10,0.0003419571933498296
4544,Fbxw4,0.0003416148941362097
2087,Cct8,0.00034144431932741926
3769,Ecd,0.0003411552384973411
3313,Ddx46,0.00034099323592936084
995,Arl3,0.00034097673715823517
211,Abhd18,0.0003407789580516763
218,Abi1,0.00034073636370268105
2805,Coq2,0.0003404237475210632
1630,Bub3,0.00033988447895315517
1288,B3galt6,0.00033984896561438437
4295,Fam149b,0.0003392085731933343
289,Acox1,0.00033886248398275025
1782,Capn10,0.00033815814099774193
1768,Caml,0.0003381360071287628
1222,Atp6v1c1,0.00033793158092632297
4804,Ftsj3,0.0003377674786329171
3739,Dyrk1a,0.00033733007066574804
1920,Ccdc127,0.00033655189051344655
4641,Fip1l1,0.00033651784983393536
1278,Azi2,0.00033621826889320474
2592,Clk2,0.000336202408315339
1217,Atp6v0d1,0.00033619552371458024
3924,Eif5a,0.0003360456720918601
2968,Cs,0.0003360340649791369
2799,Cops8,0.000336015359917296
1970,Ccdc32,0.0003358193229449033
4111,Ergic2,0.0003356720004074677
2787,Copb2,0.00033552743211306057
1381,Bap1,0.0003342772110992965
2667,Cnot10,0.0003342240373140089
4928,Gapvd1,0.00033407537058970885
5099,Glmp,0.0003339026851016186
3928,Eipr1,0.00033373199082520127
397,Adck1,0.00033345004220718556
4133,Erp44,0.0003334173171058631
1539,Bnip1,0.00033314055532554125
2717,Cog4,0.0003329270898873648
2794,Cops4,0.0003327386959851764
3286,Ddost,0.00033244515624641636
3070,Cul4a,0.0003322299251914951
2152,Cdc16,0.00033194390935926206
3873,Eid2,0.0003314698808158103
4487,Fbrsl1,0.00033144811983093925
4518,Fbxo28,0.00033138609173801126
5100,Glo1,0.000331379682118284
4861,Gabbr1,0.000330768291138841
2789,Copg1,0.0003307431109340366
2615,Clta,0.0003304246743634024
2177,Cdc5l,0.00033002689585062803
3658,Drg1,0.0003298689689516064
1245,Atrip,0.0003297423762220992
908,Arfip2,0.00032914368251183774
1745,Calm2,0.0003290843466786013
4192,Exoc3,0.00032838076282378826
751,Ankrd46,0.00032738803541273467
5188,Gosr2,0.00032711618698055595
3538,Dnajc11,0.0003269230342327826
2165,Cdc42,0.00032662583043498514
2154,Cdc23,0.00032550368725334943
2801,Copz1,0.0003252103018245254
894,Arf1,0.0003250630193260672
1636,Bysl,0.00032382209952224177
5154,Gnl1,0.00032336591919407897
2528,Ckap5,0.0003233503331822822
3104,Cyb5b,0.00032310016598658146
586,Akt1,0.00032288799248491164
3362,Derl2,0.000322836906458856
2068,Ccny,0.00032212627369386076
3007,Cstf1,0.00032205982391744314
5123,Gna11,0.0003219008338627818
2674,Cnot7,0.0003217928227263399
2175,Cdc42se2,0.0003215268869303418
2721,Cog8,0.00032138007876051977
3314,Ddx47,0.0003207074549178319
3727,Dync1li1,0.0003203931301174575
4949,Gatb,0.00032034473919141714
3301,Ddx24,0.00032021040897264343
1883,Cbr4,0.00031975603929591654
2602,Clns1a,0.00031971783850423454
3898,Eif3d,0.0003193652759753326
4190,Exoc1,0.0003190460388749634
5183,Gopc,0.00031859019388601054
4339,Fam192a,0.0003179235261250084
5088,Gle1,0.0003177434472438719
619,Alg1,0.00031664883341279965
3223,Dcaf10,0.00031645277069864753
2082,Cct2,0.0003161735940112027
2652,Cnih1,0.00031585174461976073
4211,Exosc9,0.00031526461144348547
324,Actr1a,0.0003148558634272248
3303,Ddx27,0.0003147343378167634
4811,Fundc1,0.00031319418714355644
2608,Clptm1l,0.00031280409296797443
576,Akr1a1,0.0003122998508494062
1312,B4gat1,0.00031135277251556273
4736,Foxk2,0.00031093566026572066
5439,Gtpbp4,0.0003105891745275615
2064,Ccnl2,0.0003105474188507255
3871,Ei24,0.00031041483324394467
1799,Capzb,0.0003088335240780045
2986,Csnk1a1,0.00030875703862465957
2807,Coq4,0.00030809666420058966
3881,Eif2ak1,0.00030738036587912377
3294,Ddx17,0.00030737428528391267
1193,Atp5a1,0.00030730863365209727
5430,Gtf3c2,0.00030714223748436404
1337,BC031181,0.00030543773047793686
2084,Cct4,0.0003046463006801379
548,Ak1,0.0003045596002379642
3472,Dlst,0.00030419359509433673
2212,Cdipt,0.00030381299450739135
2083,Cct3,0.00030374172411027885
1224,Atp6v1d,0.00030358529028717926
877,Aptx,0.0003024847457901745
1697,Cacfd1,0.0003018313731101502
5507,Hacd3,0.0003018040341787585
2211,Cdip1,0.00030175191298624504
697,Anapc5,0.00030170854412258556
3120,Cyhr1,0.00030101355606017993
3878,Eif1ax,0.0003008239725098131
669,Amfr,0.00029974353697554703
2808,Coq5,0.0002961916208589452
5226,Gpn1,0.00029595638453933494
4110,Ergic1,0.00029530432941542135
3889,Eif2b5,0.00029412548624742634
3541,Dnajc14,0.00029410110883405945
3196,Dap3,0.00029168683698777215
2605,Clpb,0.0002889277896346359
4891,Gak,0.00028892655984082117
149,Aars,0.00028460531228907964
1577,Brd7,0.0002840523714469534
3174,D6Wsu163e,0.0002829848851692759
2669,Cnot2,0.0002821426201730788
3291,Ddx1,0.00028142253395421215
3439,Dirc2,0.00027959128478645276
1979,Ccdc47,0.00027920097186977786
2503,Ciao1,0.00027693527860896334
3758,Eapp,0.00027692558623524743
1137,Atg12,0.000275983407367407
513,Agpat5,0.000275191194197057
4530,Fbxo42,0.0002734157925393428
5186,Gorasp2,0.0002726068379927817
1438,Bcl2l13,0.0002717979809049379
3922,Eif4h,0.0002707756219820643
145,Aamp,0.0002695202785220756
4153,Etf1,0.0002694537196944304
687,Amz2,0.0002686593599829926
1320,BC004004,0.00026761874619954146
5159,Gnpat,0.0002668389317990083
4859,Gabarapl1,0.00026569492490756267
3897,Eif3c,0.0002584247278293037
4353,Fam207a,0.00025838149579514714
803,Ap1g1,0.00025556117117563954
3312,Ddx42,0.00025355009652483225
1147,Atg4b,0.0002524799055080712
2500,Chtop,0.00025170706450956045
