injection_position,path,path_length,strength,start,end
LSr,LSr→SF→fi→alv→PA→ENTm5→TR→ENTl5→ENTl3,8,"[0.292326, 0.126405, 0.040631, 0.023363, 0.010854, 0.015231, 0.004201, 0.005683, 0.005603]",LSr,ENTl3
LSv,LSv→LSr→fi→alv→ec→ENTl6a,5,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886]",LSv,ENTl6a
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5,6,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432]",LSv,ENTl5
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5→ENTl3,7,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432, 0.006987]",LSv,ENTl3
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5→ENTl3→ENTl2,8,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432, 0.006987, 0.002384]",LSv,ENTl2
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5→EPv,7,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432, 0.005788]",LSv,EPv
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5→ENTl3→ENTl2→ENTm2,9,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432, 0.006987, 0.002384, 0.003764]",LSv,ENTm2
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5→ENTl3→ENTm3,8,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432, 0.006987, 0.008284]",LSv,ENTm3
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5→ENTl3→ENTl2→ENTm2→ENTm1,10,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432, 0.006987, 0.002384, 0.003764, 0.002892]",LSv,ENTm1
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5→ENTl3→TR,8,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432, 0.006987, 0.00969]",LSv,TR
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5→ENTm5,7,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432, 0.013715]",LSv,ENTm5
LSv,LSv→LSr→fi→alv→ec→ENTl6a→ENTl5→ENTl3→PIR,8,"[0.217557, 0.042318, 0.007566, 0.010793, 0.006205, 0.009886, 0.011432, 0.006987, 0.002555]",LSv,PIR
MGm,MGm→PoT→Eth→APN→SCiw→SCig,5,"[0.22224, 0.109759, 0.031125, 0.010206, 0.008296, 0.009051]",MGm,SCig
MGm,MGm→PoT→Eth→APN→SCiw→SCdg,5,"[0.22224, 0.109759, 0.031125, 0.010206, 0.008296, 0.009066]",MGm,SCdg
MMd,MMd→SUM→pm→mtt→PH→mtg→CLI→AT→CS→MRN,9,"[0.96553, 0.334334, 0.717896, 0.65488, 0.080967, 0.148253, 0.12, 0.312084, 0.049185, 0.031101]",MMd,MRN
MMd,MMd→SUM→mtt→PH→mtg→IF→CS,6,"[0.96553, 0.334334, 0.65488, 0.080967, 0.148253, 0.040361, 0.049185]",MMd,CS
MMd,MMd→SUM→pm→mtt→AMv→AV,5,"[0.96553, 0.334334, 0.717896, 0.65488, 0.25362, 0.702498]",MMd,AV
MMd,MMd→SUM→pm→mtt→PH→mtg→CLI→AT→MRN→VTN,9,"[0.96553, 0.334334, 0.717896, 0.65488, 0.080967, 0.148253, 0.12, 0.312084, 0.031101, 0.571088]",MMd,VTN
MMd,MMd→SUM→pm→mtt→AMv→AMd,5,"[0.96553, 0.334334, 0.717896, 0.65488, 0.25362, 0.675883]",MMd,AMd
MMd,MMd→SUM→pm→mtt→PH→mtg→tspc→PRNr→TRN,8,"[0.96553, 0.334334, 0.717896, 0.65488, 0.080967, 0.148253, 0.036722, 0.013213, 0.047837]",MMd,TRN
MMd,MMd→MMme→SUM→pm→mtt→VM,5,"[0.96553, 0.34965, 0.334334, 0.717896, 0.65488, 0.038126]",MMd,VM
MMd,MMd→SUM→pm→mtt→SMT→RE→AMd→AMv,7,"[0.96553, 0.334334, 0.717896, 0.65488, 0.265571, 0.013879, 0.675883, 0.25362]",MMd,AMv
MMd,MMd→SUM→pm→mtt→VM→RT,5,"[0.96553, 0.334334, 0.717896, 0.65488, 0.038126, 0.013094]",MMd,RT
MMd,MMd→SUM→pm→mtt→SMT→PR→RE→AMd→AV→AD,9,"[0.96553, 0.334334, 0.717896, 0.65488, 0.265571, 0.043879, 0.013879, 0.675883, 0.702498, 0.242141]",MMd,AD
MMd,MMd→SUM→pm→mtt→SMT→PR→RE→AMd→AV→AD→fi,10,"[0.96553, 0.334334, 0.717896, 0.65488, 0.265571, 0.043879, 0.013879, 0.675883, 0.702498, 0.242141, 0.047317]",MMd,fi
MMd,MMd→SUM→pm→mtt→RE→AMd→AMv→AV→LD,8,"[0.96553, 0.334334, 0.717896, 0.65488, 0.013879, 0.675883, 0.25362, 0.702498, 0.032182]",MMd,LD
MMd,MMd→SUM→mtt→PH→mtg→IF→CS→AT,7,"[0.96553, 0.334334, 0.65488, 0.080967, 0.148253, 0.040361, 0.049185, 0.312084]",MMd,AT
MMd,MMd→SUM→pm→mtt→PH→mtg,5,"[0.96553, 0.334334, 0.717896, 0.65488, 0.080967, 0.148253]",MMd,mtg
MMd,MMd→SUM→mtt→PH→mtg→RL,5,"[0.96553, 0.334334, 0.65488, 0.080967, 0.148253, 0.234831]",MMd,RL
MMd,MMd→SUM→mtt→PH→mtg→IF→CS→PRNr,7,"[0.96553, 0.334334, 0.65488, 0.080967, 0.148253, 0.040361, 0.049185, 0.013213]",MMd,PRNr
MMd,MMd→SUM→mtt→PH→mtg→IF→CS→IPL,7,"[0.96553, 0.334334, 0.65488, 0.080967, 0.148253, 0.040361, 0.049185, 0.027355]",MMd,IPL
MMd,MMd→MMme→SUM→pm→mtt→mtg→tspc,6,"[0.96553, 0.34965, 0.334334, 0.717896, 0.65488, 0.148253, 0.036722]",MMd,tspc
MMl,MMl→SUM→LHA→MRN→mtg→tspc,5,"[0.841652, 0.548752, 0.063765, 0.034807, 0.258995, 0.038763]",MMl,tspc
MMl,MMl→SUM→LHA→mtt→PH→MRN→Pa4,6,"[0.841652, 0.548752, 0.063765, 0.764386, 0.10948, 0.034807, 0.012855]",MMl,Pa4
MMl,MMl→SUM→pm→mtt→VM→RT,5,"[0.841652, 0.548752, 0.894699, 0.764386, 0.03872, 0.007531]",MMl,RT
MMl,MMl→SUM→pm→mtt→PH→SPFm,5,"[0.841652, 0.548752, 0.894699, 0.764386, 0.10948, 0.010303]",MMl,SPFm
MMl,MMl→SUM→pm→mtt→PH→mtg→MRN,6,"[0.841652, 0.548752, 0.894699, 0.764386, 0.10948, 0.258995, 0.034807]",MMl,MRN
MMl,MMl→LHA→mtt→SMT→PR→RE,5,"[0.841652, 0.063765, 0.764386, 0.24006, 0.062324, 0.014768]",MMl,RE
MMl,MMl→LHA→mtt→VM→PR→RE→AMd,6,"[0.841652, 0.063765, 0.764386, 0.03872, 0.062324, 0.014768, 0.62195]",MMl,AMd
MMl,MMl→SUM→pm→mtt→PH→fr,5,"[0.841652, 0.548752, 0.894699, 0.764386, 0.10948, 0.040922]",MMl,fr
MMl,MMl→SUM→pm→mtt→PH→mtg→RL→dtd→CLI→mlf→MRN→VTN,11,"[0.841652, 0.548752, 0.894699, 0.764386, 0.10948, 0.258995, 0.25388, 0.075488, 0.072478, 0.025542, 0.034807, 0.508707]",MMl,VTN
MMl,MMl→SUM→LHA→mtt→PH→mtg→tspc→PRNr→TRN,8,"[0.841652, 0.548752, 0.063765, 0.764386, 0.10948, 0.258995, 0.038763, 0.007004, 0.081202]",MMl,TRN
MMl,MMl→SUM→mtt→mtg→IF→CS→MRN→PCG,7,"[0.841652, 0.548752, 0.764386, 0.258995, 0.009078, 0.038503, 0.034807, 0.048172]",MMl,PCG
MMl,MMl→SUM→pm→mtt→PH→mtg→tspc→PRNr→TRN→PG,9,"[0.841652, 0.548752, 0.894699, 0.764386, 0.10948, 0.258995, 0.038763, 0.007004, 0.081202, 0.026709]",MMl,PG
MMl,MMl→SUM→pm→mtt→VM→AMv,5,"[0.841652, 0.548752, 0.894699, 0.764386, 0.03872, 0.410442]",MMl,AMv
MMl,MMl→MMm→MMme→SUM→mfb→MT,5,"[0.841652, 0.350264, 0.072852, 0.548752, 0.192729, 0.050395]",MMl,MT
MMl,MMl→SUM→mfb→LHA→LPO→BST,5,"[0.841652, 0.548752, 0.192729, 0.063765, 0.033609, 0.009178]",MMl,BST
MMl,MMl→SUM→mfb→LHA→LPO→SI→BST→LSv,7,"[0.841652, 0.548752, 0.192729, 0.063765, 0.033609, 0.00661, 0.009178, 0.014962]",MMl,LSv
MMl,MMl→SUM→mfb→LHA→LPO→SI→BST→LSv→LSr,8,"[0.841652, 0.548752, 0.192729, 0.063765, 0.033609, 0.00661, 0.009178, 0.014962, 0.01805]",MMl,LSr
MMl,MMl→SUM→VTA→CS→TRN→IPL,5,"[0.841652, 0.548752, 0.042118, 0.038503, 0.081202, 0.023949]",MMl,IPL
MMl,MMl→LM→MT→mp→IPL→PN→IF→CLI→mlf→DR,9,"[0.841652, 0.87127, 0.050395, 0.17019, 0.023949, 0.008955, 0.009078, 0.072478, 0.025542, 0.009556]",MMl,DR
MMl,MMl→fx→LHA→VTA→dscp→CLI→IF,6,"[0.841652, 0.014381, 0.063765, 0.042118, 0.00939, 0.072478, 0.009078]",MMl,IF
MMl,MMl→LM→LHA→mtt→MRN→PCG→DTN,6,"[0.841652, 0.87127, 0.063765, 0.764386, 0.034807, 0.048172, 0.289387]",MMl,DTN
MMl,MMl→SUM→pm→mtt→VM→PR→AMv→AV,7,"[0.841652, 0.548752, 0.894699, 0.764386, 0.03872, 0.062324, 0.410442, 0.584893]",MMl,AV
MMl,MMl→SUM→mtt→PH→mtg→MRN→CS,6,"[0.841652, 0.548752, 0.764386, 0.10948, 0.258995, 0.034807, 0.038503]",MMl,CS
MMl,MMl→LHA→tspc→mtg→MRN→AT,5,"[0.841652, 0.063765, 0.038763, 0.258995, 0.034807, 0.17779]",MMl,AT
MMl,MMl→SUM→pm→mtt→VM→VAL,5,"[0.841652, 0.548752, 0.894699, 0.764386, 0.03872, 0.055665]",MMl,VAL
MMl,MMl→SUM→LHA→PSTN→mfb→VTA→PH→RL,7,"[0.841652, 0.548752, 0.063765, 0.027886, 0.192729, 0.042118, 0.10948, 0.25388]",MMl,RL
MMl,MMl→SUM→LHA→PSTN→mfb→VTA→MRN→RN,7,"[0.841652, 0.548752, 0.063765, 0.027886, 0.192729, 0.042118, 0.034807, 0.009695]",MMl,RN
MMl,MMl→LHA→PSTN→mfb→VTA→CS→RPO,6,"[0.841652, 0.063765, 0.027886, 0.192729, 0.042118, 0.038503, 0.007901]",MMl,RPO
MMl,MMl→SUM→mtt→mtg→tspc→PRNr→TRN→ml,7,"[0.841652, 0.548752, 0.764386, 0.258995, 0.038763, 0.007004, 0.081202, 0.015337]",MMl,ml
MMl,MMl→LHA→mfb→mtg→tspc→PRNr→PRNc,6,"[0.841652, 0.063765, 0.192729, 0.258995, 0.038763, 0.007004, 0.007202]",MMl,PRNc
MMl,MMl→SUM→LHA→mtt→SMT→AMd→IAD,6,"[0.841652, 0.548752, 0.063765, 0.764386, 0.24006, 0.62195, 0.429644]",MMl,IAD
MMl,MMl→SUM→pm→mtt→SMT→PR→RE→CM,7,"[0.841652, 0.548752, 0.894699, 0.764386, 0.24006, 0.062324, 0.014768, 0.102391]",MMl,CM
MMl,MMl→SUM→mfb→LHA→LPO→SI→BST→LSv→SF,8,"[0.841652, 0.548752, 0.192729, 0.063765, 0.033609, 0.00661, 0.009178, 0.014962, 0.031846]",MMl,SF
MMl,MMl→LHA→mtt→AMd→PT→sm,5,"[0.841652, 0.063765, 0.764386, 0.62195, 0.032842, 0.020801]",MMl,sm
MMl,MMl→fx→LHA→mtt→AMd→IAD→AV→AD,7,"[0.841652, 0.014381, 0.063765, 0.764386, 0.62195, 0.429644, 0.584893, 0.677927]",MMl,AD
MMl,MMl→fx→LHA→mtt→AMd→IAD→PT→CM→IAM,8,"[0.841652, 0.014381, 0.063765, 0.764386, 0.62195, 0.429644, 0.032842, 0.102391, 0.160069]",MMl,IAM
MMl,MMl→SUM→LHA→tspc→MRN→PRNr→PRNc→GRN,7,"[0.841652, 0.548752, 0.063765, 0.038763, 0.034807, 0.007004, 0.007202, 0.006651]",MMl,GRN
MMl,MMl→LM→MT→mp→IPL→PN,5,"[0.841652, 0.87127, 0.050395, 0.17019, 0.023949, 0.008955]",MMl,PN
MMl,MMl→SUM→pm→mtt→PH→mtg→RL→mlf,7,"[0.841652, 0.548752, 0.894699, 0.764386, 0.10948, 0.258995, 0.25388, 0.025542]",MMl,mlf
MMl,MMl→fx→LHA→VTA→dscp→CLI→IF→vtd,7,"[0.841652, 0.014381, 0.063765, 0.042118, 0.00939, 0.072478, 0.009078, 0.099975]",MMl,vtd
MMl,MMl→LM→LHA→LPO→MPO→NDB→MS,6,"[0.841652, 0.87127, 0.063765, 0.033609, 0.013647, 0.050729, 0.028114]",MMl,MS
MMme,MMme→MMm→PMd→PH→DMH→RCH→TU,6,"[0.500315, 0.342559, 0.204037, 0.141364, 0.029283, 0.034095, 0.033089]",MMme,TU
MMme,MMme→MMm→PMd→LHA→LPO→BST→PVH,6,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.020173, 0.028705]",MMme,PVH
MMme,MMme→MMm→PMd→LHA→SO→MEA,5,"[0.500315, 0.342559, 0.204037, 0.036171, 0.01969, 0.013505]",MMme,MEA
MMme,MMme→MMm→PMd→LHA→PH→DMH,5,"[0.500315, 0.342559, 0.204037, 0.036171, 0.141364, 0.029283]",MMme,DMH
MMme,MMme→MMm→pm→MMd→SUM→VTA→IF,6,"[0.500315, 0.342559, 0.384122, 0.14664, 0.264004, 0.014942, 0.020331]",MMme,IF
MMme,MMme→MMm→PMd→LHA→LPO→BST,5,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.020173]",MMme,BST
MMme,MMme→MMm→PMd→PH→DMH→RCH,5,"[0.500315, 0.342559, 0.204037, 0.141364, 0.029283, 0.034095]",MMme,RCH
MMme,MMme→MMm→PMd→LHA→LPO→BST→SI→MEA→CEAm,8,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.020173, 0.009185, 0.013505, 0.002876]",MMme,CEAm
MMme,MMme→MMm→PMd→LHA→LPO→SI,5,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.009185]",MMme,SI
MMme,MMme→MMm→pm→mtt→mtg→AT→MRN,6,"[0.500315, 0.342559, 0.384122, 0.209775, 0.110011, 0.138763, 0.017928]",MMme,MRN
MMme,MMme→MMm→PMd→LHA→LPO→MPO,5,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.046431]",MMme,MPO
MMme,MMme→MMm→PMd→LHA→PeF→fx,5,"[0.500315, 0.342559, 0.204037, 0.036171, 0.045411, 0.018297]",MMme,fx
MMme,MMme→MMm→SUM→PH→DMH→VMH,5,"[0.500315, 0.342559, 0.264004, 0.141364, 0.029283, 0.015956]",MMme,VMH
MMme,MMme→MMm→PMd→LHA→LPO→ADP,5,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.036592]",MMme,ADP
MMme,MMme→MMm→PMd→LHA→LPO→SI→BST→PS,7,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.009185, 0.020173, 0.020026]",MMme,PS
MMme,MMme→MMd→SUM→pm→mtt→VM→PR,6,"[0.500315, 0.14664, 0.264004, 0.384122, 0.209775, 0.038826, 0.088008]",MMme,PR
MMme,MMme→MMm→SUM→VM→PR→AHN,5,"[0.500315, 0.342559, 0.264004, 0.038826, 0.088008, 0.034215]",MMme,AHN
MMme,MMme→MMm→PMd→LHA→LPO→LSv,5,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.05153]",MMme,LSv
MMme,MMme→MMm→PMd→PH→DMH→RCH→SCH,6,"[0.500315, 0.342559, 0.204037, 0.141364, 0.029283, 0.034095, 0.01016]",MMme,SCH
MMme,MMme→MMm→pm→mtt→mtg→MRN→CS,6,"[0.500315, 0.342559, 0.384122, 0.209775, 0.110011, 0.017928, 0.037701]",MMme,CS
MMme,MMme→MMm→PMd→LHA→LPO→SI→BST→PD,7,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.009185, 0.020173, 0.018173]",MMme,PD
MMme,MMme→MMm→pm→mtt→RE→PT,5,"[0.500315, 0.342559, 0.384122, 0.209775, 0.036489, 0.031881]",MMme,PT
MMme,MMme→MMm→pm→mtt→fr→CS→AT,6,"[0.500315, 0.342559, 0.384122, 0.209775, 0.01081, 0.037701, 0.138763]",MMme,AT
MMme,MMme→MMm→PMd→LHA→LPO→MPO→AVPV,6,"[0.500315, 0.342559, 0.204037, 0.036171, 0.035267, 0.046431, 0.020748]",MMme,AVPV
MMme,MMme→MMm→PMd→LHA→PH→DMH→VMH→AHN→MPN,8,"[0.500315, 0.342559, 0.204037, 0.036171, 0.141364, 0.029283, 0.015956, 0.034215, 0.038481]",MMme,MPN
MMme,MMme→MMm→SUM→PH→TU→RCH→VMPO,6,"[0.500315, 0.342559, 0.264004, 0.141364, 0.033089, 0.034095, 0.026492]",MMme,VMPO
MMme,MMme→MMm→pm→mtt→mtg→MRN→PCG,6,"[0.500315, 0.342559, 0.384122, 0.209775, 0.110011, 0.017928, 0.01304]",MMme,PCG
MMme,MMme→MMm→pm→MMd→SUM→LHA→PR→RE→PT→PVT,9,"[0.500315, 0.342559, 0.384122, 0.14664, 0.264004, 0.036171, 0.088008, 0.036489, 0.031881, 0.010546]",MMme,PVT
MMme,MMme→MMm→PMd→LHA→PVHd→AHN→VMH→ARH,7,"[0.500315, 0.342559, 0.204037, 0.036171, 0.025906, 0.034215, 0.015956, 0.026854]",MMme,ARH
MMme,MMme→MMm→PMd→LHA→PR→RE→RH→IAM→PT→MD,9,"[0.500315, 0.342559, 0.204037, 0.036171, 0.088008, 0.036489, 0.048066, 0.177042, 0.031881, 0.004084]",MMme,MD
MMme,MMme→MMd→SUM→LM→TMv→TU→LHA→PeF,7,"[0.500315, 0.14664, 0.264004, 0.010643, 0.025953, 0.033089, 0.036171, 0.045411]",MMme,PeF
MMme,MMme→MMd→SUM→pm→mtt→VM,5,"[0.500315, 0.14664, 0.264004, 0.384122, 0.209775, 0.038826]",MMme,VM
MMme,MMme→MMd→SUM→PH→PR→SMT,5,"[0.500315, 0.14664, 0.264004, 0.141364, 0.088008, 0.137682]",MMme,SMT
MMme,MMme→MMd→SUM→LM→TMv→TU→LHA→LPO→NDB,8,"[0.500315, 0.14664, 0.264004, 0.010643, 0.025953, 0.033089, 0.036171, 0.035267, 0.026909]",MMme,NDB
MMme,MMme→MMd→pm→mtt→SMT→VM→AMv→AMd→IAD→IAM,9,"[0.500315, 0.14664, 0.384122, 0.209775, 0.137682, 0.038826, 0.172136, 0.388503, 0.170932, 0.177042]",MMme,IAM
MMme,MMme→MMd→SUM→mtg→mtt→SMT→AMd→IAD→PT→CM,9,"[0.500315, 0.14664, 0.264004, 0.110011, 0.209775, 0.137682, 0.388503, 0.170932, 0.031881, 0.031225]",MMme,CM
MMme,MMme→MMd→SUM→LM→TMv→TU→LHA→PeF→fx→SF,9,"[0.500315, 0.14664, 0.264004, 0.010643, 0.025953, 0.033089, 0.036171, 0.045411, 0.018297, 0.031972]",MMme,SF
MMme,MMme→MMd→SUM→LM→TMv→TU→LHA→PeF→fx→SF→MS,10,"[0.500315, 0.14664, 0.264004, 0.010643, 0.025953, 0.033089, 0.036171, 0.045411, 0.018297, 0.031972, 0.037593]",MMme,MS
MMme,MMme→MMd→SUM→LHA→PR→RE→PT→PVT→PRC,8,"[0.500315, 0.14664, 0.264004, 0.036171, 0.088008, 0.036489, 0.031881, 0.010546, 0.011251]",MMme,PRC
MMme,MMme→MMm→SUM→pm→mtt→PH→fr→PF,7,"[0.500315, 0.342559, 0.264004, 0.384122, 0.209775, 0.141364, 0.01081, 0.009878]",MMme,PF
MMme,MMme→MMd→SUM→LM→TMv→TU→LHA→PeF→fx→SF→TRS,10,"[0.500315, 0.14664, 0.264004, 0.010643, 0.025953, 0.033089, 0.036171, 0.045411, 0.018297, 0.031972, 0.028808]",MMme,TRS
MMme,MMme→SUM→pm→mtt→mtg→tspc→PRNr→CS→TRN→PG,9,"[0.500315, 0.264004, 0.384122, 0.209775, 0.110011, 0.01947, 0.010143, 0.037701, 0.049489, 0.036287]",MMme,PG
MMme,MMme→MMd→SUM→mtt→AMv→AMd→AV,6,"[0.500315, 0.14664, 0.264004, 0.209775, 0.172136, 0.388503, 0.034276]",MMme,AV
MMme,MMme→MMm→pm→mtt→AMv→AMd,5,"[0.500315, 0.342559, 0.384122, 0.209775, 0.172136, 0.388503]",MMme,AMd
MMme,MMme→MMd→pm→mtt→RE→AMd→IAD,6,"[0.500315, 0.14664, 0.384122, 0.209775, 0.036489, 0.388503, 0.170932]",MMme,IAD
MMme,MMme→MMm→pm→SUM→mtg→fr→MRN→mlf→ND,8,"[0.500315, 0.342559, 0.384122, 0.264004, 0.110011, 0.01081, 0.017928, 0.012121, 0.008628]",MMme,ND
MMme,MMme→MMm→pm→mtt→VM→RT→AMv,6,"[0.500315, 0.342559, 0.384122, 0.209775, 0.038826, 0.012429, 0.172136]",MMme,AMv
MMme,MMme→MMm→pm→mtt→VM→RT,5,"[0.500315, 0.342559, 0.384122, 0.209775, 0.038826, 0.012429]",MMme,RT
MMme,MMme→MMd→pm→SUM→mtg→PH→vtd,6,"[0.500315, 0.14664, 0.384122, 0.264004, 0.110011, 0.141364, 0.055409]",MMme,vtd
MMme,MMme→MMm→pm→mtt→mtg→CLI→AT→VTN,7,"[0.500315, 0.342559, 0.384122, 0.209775, 0.110011, 0.045488, 0.138763, 0.25711]",MMme,VTN
MMme,MMme→MMd→pm→mtt→AMv→AMd→IAM→RH,7,"[0.500315, 0.14664, 0.384122, 0.209775, 0.172136, 0.388503, 0.177042, 0.048066]",MMme,RH
MMme,MMme→MMm→MMl→pm→mtt→mtg→tspc→CS→TRN,8,"[0.500315, 0.342559, 0.076046, 0.384122, 0.209775, 0.110011, 0.01947, 0.037701, 0.049489]",MMme,TRN
MMme,MMme→MMm→pm→MMd→SUM→VTA→CS→IPL,7,"[0.500315, 0.342559, 0.384122, 0.14664, 0.264004, 0.014942, 0.037701, 0.002513]",MMme,IPL
MMme,MMme→MMp→MMm→MMd→SUM→mtt→SMT→RE→AMd→IAD→AD,10,"[0.500315, 0.100386, 0.342559, 0.14664, 0.264004, 0.209775, 0.137682, 0.036489, 0.388503, 0.170932, 0.008721]",MMme,AD
MMme,MMme→MMm→pm→mtt→PH→fr→SPA→SPFm→VPMpc,8,"[0.500315, 0.342559, 0.384122, 0.209775, 0.141364, 0.01081, 0.015773, 0.017633, 0.002443]",MMme,VPMpc
MMme,MMme→MMm→MMd→SUM→VM→PR→AHN→ASO,7,"[0.500315, 0.342559, 0.14664, 0.264004, 0.038826, 0.088008, 0.034215, 0.018548]",MMme,ASO
MMme,MMme→MMm→MMd→SUM→VM→PR→AHN→SBPV,7,"[0.500315, 0.342559, 0.14664, 0.264004, 0.038826, 0.088008, 0.034215, 0.027041]",MMme,SBPV
MMme,MMme→MMd→SUM→mtt→AMv→VM→RT→VAL,7,"[0.500315, 0.14664, 0.264004, 0.209775, 0.172136, 0.038826, 0.012429, 0.017379]",MMme,VAL
MMme,MMme→MMm→pm→mtt→mtg→tspc,5,"[0.500315, 0.342559, 0.384122, 0.209775, 0.110011, 0.01947]",MMme,tspc
MMme,MMme→MMm→pm→mtt→fr→IF→PN,6,"[0.500315, 0.342559, 0.384122, 0.209775, 0.01081, 0.020331, 0.023807]",MMme,PN
MMme,MMme→MMm→SUM→pm→mtt→PH→fr,6,"[0.500315, 0.342559, 0.264004, 0.384122, 0.209775, 0.141364, 0.01081]",MMme,fr
MMme,MMme→MMm→SUM→mtt→VM→PH→SPFm,6,"[0.500315, 0.342559, 0.264004, 0.209775, 0.038826, 0.141364, 0.017633]",MMme,SPFm
MMme,MMme→MMm→SUM→PH→V3→SPA,5,"[0.500315, 0.342559, 0.264004, 0.141364, 0.00269, 0.015773]",MMme,SPA
MMme,MMme→SUM→PH→RE→PT→sm,5,"[0.500315, 0.264004, 0.141364, 0.036489, 0.031881, 0.011762]",MMme,sm
MMme,MMme→SUM→PH→RE→PT→sm→fx→mct,7,"[0.500315, 0.264004, 0.141364, 0.036489, 0.031881, 0.011762, 0.018297, 0.036116]",MMme,mct
MMme,MMme→SUM→PH→PVHd→PeF→fx→PMv,6,"[0.500315, 0.264004, 0.141364, 0.025906, 0.045411, 0.018297, 0.054585]",MMme,PMv
MMme,MMme→MMm→SUM→pm→mtt→PH→LHA→PST,7,"[0.500315, 0.342559, 0.264004, 0.384122, 0.209775, 0.141364, 0.036171, 0.014328]",MMme,PST
MOs2/3,MOs2/3→MOs5→MOs6a→AId6a→AId6b→scwm→CP,6,"[0.112736, 0.10126, 0.04106, 0.012782, 0.012513, 0.017318, 0.02071]",MOs2/3,CP
MOs2/3,MOs2/3→MOs5→MOs6a→ACAd6a→ACAd6b→cing→ccg→CP→ec→ORBl6a→ORBl6b,10,"[0.112736, 0.10126, 0.04106, 0.007201, 0.003434, 0.020182, 0.045445, 0.02071, 0.009852, 0.011795, 0.005383]",MOs2/3,ORBl6b
MOs2/3,MOs2/3→MOs5→MOs6a→MOs6b→cing→scwm→AId6b→AId6a→CLA→AIp6a→EPd→ee,11,"[0.112736, 0.10126, 0.04106, 0.033374, 0.020182, 0.017318, 0.012513, 0.012782, 0.005712, 0.005844, 0.003313, 0.002647]",MOs2/3,ee
MOs2/3,MOs2/3→MOs5→MOs6a→AId6a→AId6b→scwm→CP→ec,7,"[0.112736, 0.10126, 0.04106, 0.012782, 0.012513, 0.017318, 0.02071, 0.009852]",MOs2/3,ec
MOs2/3,MOs2/3→MOs5→MOs6a→MOs6b→scwm→AId6b→AId6a→CLA,7,"[0.112736, 0.10126, 0.04106, 0.033374, 0.017318, 0.012513, 0.012782, 0.005712]",MOs2/3,CLA
MOs2/3,MOs2/3→MOs5→MOs6a→MOs6b→cing→ccg→CP→ec→AIv6a,8,"[0.112736, 0.10126, 0.04106, 0.033374, 0.020182, 0.045445, 0.02071, 0.009852, 0.005655]",MOs2/3,AIv6a
MOs2/3,MOs2/3→MOs5→MOs6a→MOp6a→MOp6b→scwm→SSp-m6b→SSp-m6a→SSs6a,8,"[0.112736, 0.10126, 0.04106, 0.022716, 0.016579, 0.017318, 0.013148, 0.013665, 0.009237]",MOs2/3,SSs6a
MOs2/3,MOs2/3→MOs5→MOs6a→MOp6a→SSp-ll6a→SSp-ll5→SSp-ll4→SSp-ll2/3→SSp-ll1,8,"[0.112736, 0.10126, 0.04106, 0.022716, 0.004568, 0.0004, 0.001927, 0.002648, 0.001518]",MOs2/3,SSp-ll1
MOs2/3,MOs2/3→MOs5→MOs6a→MOs6b→cing→ccb→scwm→ORBl6b→ORBl6a→ORBl5,9,"[0.112736, 0.10126, 0.04106, 0.033374, 0.020182, 0.023462, 0.017318, 0.005383, 0.011795, 0.016364]",MOs2/3,ORBl5
MOs2/3,MOs2/3→MOs5→MOs6a→MOs6b→cing→ccb,5,"[0.112736, 0.10126, 0.04106, 0.033374, 0.020182, 0.023462]",MOs2/3,ccb
