start_node,end_node,path,path_length,edges_used,replaced_path,replaced_start_node
126,534,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→728→123→78→534,22,41,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→arb→KF→mcp→SUT,PVp
126,146,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→728→123→78→534→146,23,42,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→arb→KF→mcp→SUT→PRNr,PVp
126,589508455,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→976→728→589508455,21,34,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→CENT2→arb→VeCB,PVp
126,980,126→1004→980,2,3,PVp→PMv→PMd,PVp
126,101,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→1029→128→828→658→146→1093→549009215→621→123→7→101,22,24,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→POL→MRN→ICe→ll→PRNr→PRNc→P5→V→KF→PSV→VCO,PVp
126,1052,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→976→728→850→1052,22,35,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→CENT2→arb→uf→PPN,PVp
126,850,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→728→850,20,36,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→arb→uf,PVp
126,658,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→976→728→589508455→658,22,54,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→CENT2→arb→VeCB→ll,PVp
126,147,126→732→606826651→606826655→606826659→607344838→607344834→607344858→607344862→607344830→12→812→62→872→898→147,15,21,PVp→MMme→MMm→MMp→MMd→IPC→IPR→IPDL→IPRL→PN→IF→dscp→mlf→DR→PCG→LC,PVp
126,1049,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→1029→128→828→658→146→1093→549009215→621→123→7→101→1049,23,25,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→POL→MRN→ICe→ll→PRNr→PRNc→P5→V→KF→PSV→VCO→FL,PVp
126,634,126→223→173→576073699→272→133→515→523→428→149→50→158→634,12,37,PVp→ARH→RCH→VMPO→AVPV→PVpo→MPN→MPO→mct→PVT→PRC→pc→NPC,PVp
126,681,126→223→830→946→681,4,21,PVp→ARH→DMH→PH→mtg,PVp
126,162,126→1004→606826647→210→525→673→607344862→607344830→595→679→128→898→162,12,26,PVp→PMv→MMl→LM→SUM→mp→IPRL→PN→fr→CS→MRN→PCG→LDT,PVp
126,773,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→1029→128→828→658→146→1093→852→445→651→839→773,22,24,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→POL→MRN→ICe→ll→PRNr→PRNc→PARN→SPVO→NTS→DMX→XII,PVp
126,42,126→223→614→349→125→924→1044→560581563→1079→1072→325→75→10→851→834→820→828→580→128→26→42,20,67,PVp→ARH→TU→sup→opt→cpd→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCzo→ICd→ICe→NB→MRN→SCdg→SCdw,PVp
126,59,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→976→728→589508455→1052→128→741→362→59,26,46,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→CENT2→arb→VeCB→PPN→MRN→VPMpc→MD→IMD,PVp
126,15,126→223→614→173→194→351→436→15,7,54,PVp→ARH→TU→RCH→LHA→BST→fx→PT,PVp
126,362,126→606826647→210→381→749→804→128→215→575→186→611→483→149→362,13,56,PVp→MMl→LM→SNr→VTA→FF→MRN→APN→CL→LH→hbc→MH→PVT→MD,PVp
126,1061,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→976→728→589508455→1052→128→634→1061,25,43,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→CENT2→arb→VeCB→PPN→MRN→NPC→PPT,PVp
126,26,126→223→614→349→125→6→470→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→140→976→728→589508455→898→162→42→26,26,55,PVp→ARH→TU→sup→opt→int→STN→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→AQ→CENT2→arb→VeCB→PCG→LDT→SCdw→SCdg,PVp
126,218,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→976→728→589508455→1052→128→741→362→575→218,27,44,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→CENT2→arb→VeCB→PPN→MRN→VPMpc→MD→CL→LP,PVp
126,140,126→223→830→946→681→397→591→62→872→140,9,60,PVp→ARH→DMH→PH→mtg→vtd→CLI→mlf→DR→AQ,PVp
126,10,126→223→614→946→681→12→397→591→62→128→17→10,11,20,PVp→ARH→TU→PH→mtg→IF→vtd→CLI→mlf→MRN→SCiw→SCig,PVp
126,246,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→976→728→589508455→898→162→128→246,25,42,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→CENT2→arb→VeCB→PCG→LDT→MRN→RR,PVp
126,872,126→223→830→946→414→609→549009203→128→1043→681→591→872,11,26,PVp→ARH→DMH→PH→SPFm→SPA→RPF→MRN→tspc→mtg→CLI→DR,PVp
126,1091,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→976→728→1091,21,45,"PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→CENT2→arb→CUL4, 5",PVp
126,984,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984,18,48,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3,PVp
126,50,126→1004→1→194→6→470→102→685→741→609→50,10,40,PVp→PMv→TMv→LHA→int→STN→nst→VM→VPMpc→SPA→PRC,PVp
126,186,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→140→50→186,21,45,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→AQ→PRC→LH,PVp
126,609,126→223→830→946→414→609,5,25,PVp→ARH→DMH→PH→SPFm→SPA,PVp
126,460,126→732→606826651→606826655→606826659→607344838→607344834→607344858→607344862→607344830→12→812→681→1043→128→1052→728→850→460,18,33,PVp→MMme→MMm→MMp→MMd→IPC→IPR→IPDL→IPRL→PN→IF→dscp→mtg→tspc→MRN→PPN→arb→uf→MEV,PVp
126,149,126→606826647→210→381→749→804→128→215→575→186→611→483→149,12,34,PVp→MMl→LM→SNr→VTA→FF→MRN→APN→CL→LH→hbc→MH→PVT,PVp
126,381,126→223→614→349→125→6→924→1044→560581563→1079→1072→325→916→75→10→851→828→580→128→1052→381,20,39,PVp→ARH→TU→sup→opt→int→cpd→PP→PIL→MGv→MGd→SGN→bsc→DT→SCig→SCop→ICe→NB→MRN→PPN→SNr,PVp
126,599,126→223→614→349→125→924→66→1044→560581563→1079→1072→325→75→10→851→842→834→820→984→976→728→589508455→1052→128→50→609→149→59→599,28,45,PVp→ARH→TU→sup→opt→cpd→LT→PP→PIL→MGv→MGd→SGN→DT→SCig→SCop→SCsg→SCzo→ICd→CENT3→CENT2→arb→VeCB→PPN→MRN→PRC→SPA→PVT→IMD→CM,PVp
126,181,126→1126→118→63→181,4,32,PVp→TMd→PVi→PVHd→RE,PVp
223,64,223→126→1004→1→614→125→1044→1079→1072→325→218→1029→215→930→595→362→575→1113→64,18,21,ARH→PVp→PMv→TMv→TU→opt→PP→MGv→MGd→SGN→LP→POL→APN→PF→fr→MD→CL→IAD→AD,ARH
223,672,223→614→173→194→125→6→342→559→551→672,9,43,ARH→TU→RCH→LHA→opt→int→SI→CEAm→CEAl→CP,ARH
223,603,223→173→286→576073699→133→272→523→72→266→310→603,10,40,ARH→RCH→SCH→VMPO→PVpo→AVPV→MPO→ADP→LSv→SF→fi,ARH
223,639,223→614→194→403→327→639,5,10,ARH→TU→LHA→MEA→BMAa→COAa,ARH
126,118,126→223→118,2,3,PVp→ARH→PVi,PVp
126,403,126→1004→606826647→210→194→349→125→403,7,15,PVp→PMv→MMl→LM→LHA→sup→opt→MEA,PVp
126,327,126→223→614→194→342→403→327,6,30,PVp→ARH→TU→LHA→SI→MEA→BMAa,PVp
126,693,126→223→693,2,3,PVp→ARH→VMH,PVp
126,998,126→223→614→173→88→523→351→342→998,8,18,PVp→ARH→TU→RCH→AHN→MPO→BST→SI→FS,PVp
126,559,126→223→614→349→125→403→559,6,22,PVp→ARH→TU→sup→opt→MEA→CEAm,PVp
126,428,126→223→118→63→38→428,5,5,PVp→ARH→PVi→PVHd→PVH→mct,PVp
126,583,126→1004→946→830→194→125→403→23→327→961→952→579→583,12,19,PVp→PMv→PH→DMH→LHA→opt→MEA→AAA→BMAa→PIR→EPd→ec→CLA,PVp
126,1105,126→1004→606826647→210→194→349→125→403→559→1105,9,22,PVp→PMv→MMl→LM→LHA→sup→opt→MEA→CEAm→IA,PVp
126,544,126→223→614→173→88→523→351→6→342→559→544,10,20,PVp→ARH→TU→RCH→AHN→MPO→BST→int→SI→CEAm→CEAc,PVp
126,551,126→606826651→606826647→210→194→364→6→342→559→551,9,21,PVp→MMm→MMl→LM→LHA→PSTN→int→SI→CEAm→CEAl,PVp
126,286,126→223→118→30→286,4,11,PVp→ARH→PVi→PVa→SCH,PVp
126,342,126→223→173→88→515→523→351→342,7,32,PVp→ARH→RCH→AHN→MPN→MPO→BST→SI,PVp
126,268,126→1004→946→830→194→125→403→484682528→1139→268,9,9,PVp→PMv→PH→DMH→LHA→opt→MEA→stc→NLOT3→NLOT2,PVp
126,961,126→606826651→606826647→210→194→364→6→342→403→23→559→327→961,12,27,PVp→MMm→MMl→LM→LHA→PSTN→int→SI→MEA→AAA→CEAm→BMAa→PIR,PVp
126,436,126→223→693→436,3,10,PVp→ARH→VMH→fx,PVp
126,28,126→1004→946→436→194→403→327→559→672→131→884→952→28,12,19,PVp→PMv→PH→fx→LHA→MEA→BMAa→CEAm→CP→LA→amc→EPd→ENTl6a,PVp
126,966,126→1004→210→58→374→364→194→342→559→327→334→451→966,12,31,PVp→PMv→LM→MT→SNc→PSTN→LHA→SI→CEAm→BMAa→BMAp→BLAv→EPv,PVp
126,581,126→223→693→88→515→38→181→428→436→581,9,19,PVp→ARH→VMH→AHN→MPN→PVH→RE→mct→fx→TRS,PVp
126,964,126→1004→946→830→194→125→403→23→327→961→952→964,11,14,PVp→PMv→PH→DMH→LHA→opt→MEA→AAA→BMAa→PIR→EPd→ee,PVp
126,258,126→223→614→173→88→515→133→452→72→56→258,10,30,PVp→ARH→TU→RCH→AHN→MPN→PVpo→MEPO→ADP→ACB→LSr,PVp
126,1109,126→223→693→88→515→523→1109,6,22,PVp→ARH→VMH→AHN→MPN→MPO→PS,PVp
126,263,126→223→173→117→576073699→523→263,6,22,PVp→ARH→RCH→och→VMPO→MPO→AVP,PVp
126,452,126→223→693→88→515→523→452,6,16,PVp→ARH→VMH→AHN→MPN→MPO→MEPO,PVp
126,23,126→223→173→286→347→88→515→523→1109→351→342→559→23,12,28,PVp→ARH→RCH→SCH→SBPV→AHN→MPN→MPO→PS→BST→SI→CEAm→AAA,PVp
126,946,126→223→830→946,3,11,PVp→ARH→DMH→PH,PVp
126,173,126→223→614→173,3,3,PVp→ARH→TU→RCH,PVp
126,215,126→223→614→349→125→6→924→1044→560581563→1079→1072→325→916→75→10→851→828→580→128→215,19,28,PVp→ARH→TU→sup→opt→int→cpd→PP→PIL→MGv→MGd→SGN→bsc→DT→SCig→SCop→ICe→NB→MRN→APN,PVp
126,575,126→606826647→210→381→749→804→128→215→575,8,10,PVp→MMl→LM→SNr→VTA→FF→MRN→APN→CL,PVp
126,129,126→223→118→30→129,4,18,PVp→ARH→PVi→PVa→V3,PVp
126,347,126→223→118→30→347,4,13,PVp→ARH→PVi→PVa→SBPV,PVp
126,525,126→1004→980→525,3,13,PVp→PMv→PMd→SUM,PVp
126,6,126→693→614→173→88→523→351→6,7,16,PVp→VMH→TU→RCH→AHN→MPO→BST→int,PVp
126,30,126→223→693→118→30,4,11,PVp→ARH→VMH→PVi→PVa,PVp
126,564,126→223→347→515→523→564,5,18,PVp→ARH→SBPV→MPN→MPO→MS,PVp
126,226,126→223→173→88→523→226,5,23,PVp→ARH→RCH→AHN→MPO→LPO,PVp
126,802,126→129→802,2,16,PVp→V3→sm,PVp
126,814,126→693→614→194→342→351→266→258→814,8,15,PVp→VMH→TU→LHA→SI→BST→LSv→LSr→DP,PVp
126,1054,126→693→614→194→342→351→266→258→159→814→1054,10,20,PVp→VMH→TU→LHA→SI→BST→LSv→LSr→AON→DP→ILA6a,PVp
126,576073699,126→223→173→576073699,3,14,PVp→ARH→RCH→VMPO,PVp
126,363,126→693→614→194→342→351→266→258→814→1054→84→363,11,18,PVp→VMH→TU→LHA→SI→BST→LSv→LSr→DP→ILA6a→PL6a→PL5,PVp
1004,924,1004→980→1→194→6→924,5,25,PMv→PMd→TMv→LHA→int→cpd,PMv
1004,574,1004→194→749→697→146→574,5,21,PMv→LHA→VTA→ml→PRNr→TRN,PMv
1004,679,1004→194→749→679,3,13,PMv→LHA→VTA→CS,PMv
1004,841,1004→614→349→125→924→66→1044→1079→1072→325→218→916→10→851→828→658→612→146→574→697→841,20,39,PMv→TU→sup→opt→cpd→LT→PP→MGv→MGd→SGN→LP→bsc→SCig→SCop→ICe→ll→NLL→PRNr→TRN→ml→tb,PMv
1004,230,1004→614→194→6→924→658→574→841→83→230,9,38,PMv→TU→LHA→int→cpd→ll→TRN→tb→IO→RPA,PMv
1004,978,1004→614→194→6→924→658→612→146→1093→136→852→978,11,51,PMv→TU→LHA→int→cpd→ll→NLL→PRNr→PRNc→IRN→PARN→PGRNl,PMv
1004,1093,1004→830→946→194→749→214→128→1052→146→1093,9,40,PMv→DMH→PH→LHA→VTA→RN→MRN→PPN→PRNr→PRNc,PMv
1004,190,1004→1→946→194→128→146→1093→642→841→83→230→190,11,35,PMv→TMv→PH→LHA→MRN→PRNr→PRNc→NTB→tb→IO→RPA→py,PMv
1004,1069,1004→614→194→6→924→658→574→841→230→206→697→1069,11,21,PMv→TU→LHA→int→cpd→ll→TRN→tb→RPA→RM→ml→PPY,PMv
1004,206,1004→614→194→6→924→658→574→841→230→206,9,29,PMv→TU→LHA→int→cpd→ll→TRN→tb→RPA→RM,PMv
1004,872,1004→436→194→6→924→381→128→872,7,40,PMv→fx→LHA→int→cpd→SNr→MRN→DR,PMv
1004,866,1004→614→349→125→924→1044→560581563→1079→1072→325→218→916→10→17→26→42→128→616→866,18,55,PMv→TU→sup→opt→cpd→PP→PIL→MGv→MGd→SGN→LP→bsc→SCig→SCiw→SCdg→SCdw→MRN→CUN→sctv,PMv
1004,162,1004→946→587→162,3,27,PMv→PH→ND→LDT,PMv
1004,83,1004→1→946→194→128→146→1093→642→841→83,9,37,PMv→TMv→PH→LHA→MRN→PRNr→PRNc→NTB→tb→IO,PMv
614,483,614→436→15→362→483,4,16,TU→fx→PT→MD→MH,TU
364,1060,364→194→681→1060,3,20,PSTN→LHA→mtg→dtd,PSTN
364,35,364→194→525→946→681→128→62→35,7,15,PSTN→LHA→SUM→PH→mtg→MRN→mlf→III,PSTN
364,62,364→194→54→397→12→231→679→128→62,8,25,PSTN→LHA→mfb→vtd→IF→AT→CS→MRN→mlf,PSTN
364,197,364→749→681→197,3,15,PSTN→VTA→mtg→RL,PSTN
364,258,364→194→226→1109→72→564→266→258,7,18,PSTN→LHA→LPO→PS→ADP→MS→LSv→LSr,PSTN
364,597,364→194→226→342→605→159→597,6,10,PSTN→LHA→LPO→SI→TTv→AON→TTd,PSTN
364,564,364→194→226→1109→72→564,5,13,PSTN→LHA→LPO→PS→ADP→MS,PSTN
364,266,364→194→226→342→1109→351→72→564→266,8,15,PSTN→LHA→LPO→SI→PS→BST→ADP→MS→LSv,PSTN
364,814,364→194→226→342→605→159→597→814,7,11,PSTN→LHA→LPO→SI→TTv→AON→TTd→DP,PSTN
364,1054,364→194→342→908→998→56→159→597→814→1054,9,19,PSTN→LHA→SI→act→FS→ACB→AON→TTd→DP→ILA6a,PSTN
1004,975,1004→980→946→12→197→975,5,8,PMv→PMd→PH→IF→RL→EW,PMv
1004,607344862,1004→980→606826647→210→525→673→607344862,6,7,PMv→PMd→MMl→LM→SUM→mp→IPRL,PMv
223,582,223→693→88→347→515→133→908→900→351→56→258→597→814→582,13,19,ARH→VMH→AHN→SBPV→MPN→PVpo→act→aco→BST→ACB→LSr→TTd→DP→ORBm2/3,ARH
223,620,223→693→830→390→689→272→564→310→258→597→814→827→620,12,30,ARH→VMH→DMH→SO→VLPO→AVPV→MS→SF→LSr→TTd→DP→ILA5→ORBm5,ARH
223,1105,223→614→194→403→559→1105,5,33,ARH→TU→LHA→MEA→CEAm→IA,ARH
223,27,223→614→173→194→403→559→342→6→804→422→128→1044→560581563→1079→563807439→27,15,26,ARH→TU→RCH→LHA→MEA→CEAm→SI→int→FF→SPFp→MRN→PP→PIL→MGv→IntG→IGL,ARH
223,58,223→1004→1→194→6→924→58,6,11,ARH→PMv→TMv→LHA→int→cpd→MT,ARH
223,827,223→693→830→390→689→272→564→310→258→597→814→827,11,17,ARH→VMH→DMH→SO→VLPO→AVPV→MS→SF→LSr→TTd→DP→ILA5,ARH
223,363,223→693→614→88→523→1109→342→351→266→258→597→814→827→363,13,19,ARH→VMH→TU→AHN→MPO→PS→SI→BST→LSv→LSr→TTd→DP→ILA5→PL5,ARH
223,810,223→126→1004→946→194→576073704→436→523→596→564→597→814→556→707→171→588→296→772→810,18,25,ARH→PVp→PMv→PH→LHA→PeF→fx→MPO→NDB→MS→TTd→DP→ILA2/3→ILA1→PL1→ACAv1→ACAv2/3→ACAv5→ACAv6a,ARH
223,296,223→693→830→390→689→272→564→597→814→588→296,10,40,ARH→VMH→DMH→SO→VLPO→AVPV→MS→TTd→DP→ACAv1→ACAv2/3,ARH
223,935,223→693→830→390→689→272→564→597→814→556→707→171→935,12,34,ARH→VMH→DMH→SO→VLPO→AVPV→MS→TTd→DP→ILA2/3→ILA1→PL1→ACAd1,ARH
223,171,223→693→830→390→689→272→564→597→814→827→363→304→171,12,41,ARH→VMH→DMH→SO→VLPO→AVPV→MS→TTd→DP→ILA5→PL5→PL2/3→PL1,ARH
223,211,223→693→830→390→689→272→564→310→258→597→814→827→363→772→296→211,15,24,ARH→VMH→DMH→SO→VLPO→AVPV→MS→SF→LSr→TTd→DP→ILA5→PL5→ACAv5→ACAv2/3→ACAd2/3,ARH
223,910,223→693→614→88→523→1109→342→351→266→56→159→814→827→620→910,14,21,ARH→VMH→TU→AHN→MPO→PS→SI→BST→LSv→ACB→AON→DP→ILA5→ORBm5→ORBm6a,ARH
223,1054,223→693→830→390→689→272→564→310→258→597→814→827→620→910→1054,14,27,ARH→VMH→DMH→SO→VLPO→AVPV→MS→SF→LSr→TTd→DP→ILA5→ORBm5→ORBm6a→ILA6a,ARH
223,707,223→693→830→390→689→272→564→310→258→597→814→707,11,39,ARH→VMH→DMH→SO→VLPO→AVPV→MS→SF→LSr→TTd→DP→ILA1,ARH
223,819,223→693→830→390→689→272→564→310→258→597→814→588→296→772→810→819,15,38,ARH→VMH→DMH→SO→VLPO→AVPV→MS→SF→LSr→TTd→DP→ACAv1→ACAv2/3→ACAv5→ACAv6a→ACAv6b,ARH
223,940,223→118→38→515→1109→351→266→258→814→1054→940,10,15,ARH→PVi→PVH→MPN→PS→BST→LSv→LSr→DP→ILA6a→cing,ARH
223,470,223→614→194→6→470,4,26,ARH→TU→LHA→int→STN,ARH
223,28,223→614→173→194→342→403→1139→327→303→579→28,10,83,ARH→TU→RCH→LHA→SI→MEA→NLOT3→BMAa→BLAa→ec→ENTl6a,ARH
223,579,223→173→286→88→576073704→194→342→559→551→544→579,10,18,ARH→RCH→SCH→AHN→PeF→LHA→SI→CEAm→CEAl→CEAc→ec,ARH
223,566,223→614→349→194→403→559→23→327→451→966→566,10,28,ARH→TU→sup→LHA→MEA→CEAm→AAA→BMAa→BLAv→EPv→TR,ARH
223,139,223→126→606826651→606826647→210→194→342→403→1139→327→303→334→311→131→952→28→139,16,48,ARH→PVp→MMm→MMl→LM→LHA→SI→MEA→NLOT3→BMAa→BLAa→BMAp→BLAp→LA→EPd→ENTl6a→ENTl5,ARH
223,952,223→614→173→194→226→351→266→56→159→952,9,35,ARH→TU→RCH→LHA→LPO→BST→LSv→ACB→AON→EPd,ARH
223,607344834,223→693→614→1→210→606826647→607344850→607344834,7,19,ARH→VMH→TU→TMv→LM→MMl→IPI→IPR,ARH
223,685,223→126→1004→980→946→690→685,6,11,ARH→PVp→PMv→PMd→PH→mtt→VM,ARH
223,1031,223→693→118→38→181→149→362→59→930→609→414→741→685→262→6→1031,15,22,ARH→VMH→PVi→PVH→RE→PVT→MD→IMD→PF→SPA→SPFm→VPMpc→VM→RT→int→GPi,ARH
223,304,223→693→614→88→523→1109→342→351→266→258→597→814→827→556→707→171→304,16,18,ARH→VMH→TU→AHN→MPO→PS→SI→BST→LSv→LSr→TTd→DP→ILA5→ILA2/3→ILA1→PL1→PL2/3,ARH
223,1125,223→693→614→88→523→1109→342→351→266→258→597→814→827→556→707→171→304→363→84→910→620→1125,21,23,ARH→VMH→TU→AHN→MPO→PS→SI→BST→LSv→LSr→TTd→DP→ILA5→ILA2/3→ILA1→PL1→PL2/3→PL5→PL6a→ORBm6a→ORBm5→ORBvl5,ARH
223,608,223→693→614→88→523→1109→342→351→266→56→159→814→288→1125→608,14,15,ARH→VMH→TU→AHN→MPO→PS→SI→BST→LSv→ACB→AON→DP→ORBvl2/3→ORBvl5→ORBvl6a,ARH
223,962,223→693→614→88→523→1109→342→351→266→258→597→814→827→556→707→171→304→363→767→962,19,23,ARH→VMH→TU→AHN→MPO→PS→SI→BST→LSv→LSr→TTd→DP→ILA5→ILA2/3→ILA1→PL1→PL2/3→PL5→MOs5→MOs2/3,ARH
223,84,223→693→614→88→523→1109→342→351→266→56→159→814→288→1125→608→910→84,16,17,ARH→VMH→TU→AHN→MPO→PS→SI→BST→LSv→ACB→AON→DP→ORBvl2/3→ORBvl5→ORBvl6a→ORBm6a→PL6a,ARH
223,919,223→693→614→88→523→1109→342→351→266→56→159→814→288→1125→608→910→84→919,17,18,ARH→VMH→TU→AHN→MPO→PS→SI→BST→LSv→ACB→AON→DP→ORBvl2/3→ORBvl5→ORBvl6a→ORBm6a→PL6a→ACAd6a,ARH
223,656,223→693→614→88→523→596→564→597→814→288→1125→608→910→84→919→1021→767→962→656,18,45,ARH→VMH→TU→AHN→MPO→NDB→MS→TTd→DP→ORBvl2/3→ORBvl5→ORBvl6a→ORBm6a→PL6a→ACAd6a→MOs6a→MOs5→MOs2/3→MOs1,ARH
223,767,223→693→614→88→523→258→597→814→1054→910→84→919→1021→767,13,42,ARH→VMH→TU→AHN→MPO→LSr→TTd→DP→ILA6a→ORBm6a→PL6a→ACAd6a→MOs6a→MOs5,ARH
1004,898,1004→946→898,2,5,PMv→PH→PCG,PMv
1004,147,1004→614→349→6→924→1044→560581563→146→1043→681→591→62→128→162→898→147,15,22,PMv→TU→sup→int→cpd→PP→PIL→PRNr→tspc→mtg→CLI→mlf→MRN→LDT→PCG→LC,PMv
1004,549009215,1004→614→349→6→924→1044→560581563→128→976→728→460→147→202→549009215,13,18,PMv→TU→sup→int→cpd→PP→PIL→MRN→CENT2→arb→MEV→LC→MV→P5,PMv
1004,114,1004→830→946→194→749→214→128→1052→146→1093→105→661→114,12,25,PMv→DMH→PH→LHA→VTA→RN→MRN→PPN→PRNr→PRNc→SOCm→VII→SOCl,PMv
1004,661,1004→614→349→6→924→1044→1079→1072→325→218→916→10→851→828→658→612→866→7→661,18,48,PMv→TU→sup→int→cpd→PP→MGv→MGd→SGN→LP→bsc→SCig→SCop→ICe→ll→NLL→sctv→PSV→VII,PMv
1004,984,1004→946→587→616→728→866→984,6,10,PMv→PH→ND→CUN→arb→sctv→CENT3,PMv
1004,549009227,1004→614→349→6→924→1044→560581563→146→574→697→841→1093→105→661→852→7→549009227,16,25,PMv→TU→sup→int→cpd→PP→PIL→PRNr→TRN→ml→tb→PRNc→SOCm→VII→PARN→PSV→I5,PMv
1004,911,1004→830→946→181→599→609→50→42→911,8,35,PMv→DMH→PH→RE→CM→SPA→PRC→SCdw→IVn,PMv
1004,820,1004→1126→830→946→181→599→609→50→42→820,9,30,PMv→TMd→DMH→PH→RE→CM→SPA→PRC→SCdw→ICd,PMv
1004,246,1004→830→946→194→749→214→128→246,7,19,PMv→DMH→PH→LHA→VTA→RN→MRN→RR,PMv
1004,587,1004→946→587,2,3,PMv→PH→ND,PMv
1004,607344846,1004→606826647→525→607344846,3,6,PMv→MMl→SUM→IPL,PMv
1004,607344834,1004→606826647→607344834,2,22,PMv→MMl→IPR,PMv
1004,336,1004→1→614→349→194→6→924→1044→560581563→1079→1072→325→218→916→75→10→17→26→336,18,43,PMv→TMv→TU→sup→LHA→int→cpd→PP→PIL→MGv→MGd→SGN→LP→bsc→DT→SCig→SCiw→SCdg→csc,PMv
1004,1113,1004→436→576073704→88→1096→1113,5,8,PMv→fx→PeF→AHN→AMd→IAD,PMv
1004,1044,1004→946→181→741→930→422→560581563→1044,7,19,PMv→PH→RE→VPMpc→PF→SPFp→PIL→PP,PMv
1004,595,1004→946→741→930→595,4,9,PMv→PH→VPMpc→PF→fr,PMv
693,607344830,693→830→946→194→54→749→607344830,6,10,VMH→DMH→PH→LHA→mfb→VTA→PN,VMH
223,334,223→614→194→342→559→484682528→327→334,7,43,ARH→TU→LHA→SI→CEAm→stc→BMAa→BMAp,ARH
223,197,223→614→194→6→470→364→749→397→681→197,9,15,ARH→TU→LHA→int→STN→PSTN→VTA→vtd→mtg→RL,ARH
223,606826663,223→614→194→6→470→364→749→1043→128→606826663,9,19,ARH→TU→LHA→int→STN→PSTN→VTA→tspc→MRN→Pa4,ARH
223,975,223→614→194→6→470→364→749→1043→681→197→975,10,49,ARH→TU→LHA→int→STN→PSTN→VTA→tspc→mtg→RL→EW,ARH
223,556,223→126→1004→946→194→576073704→436→523→596→564→597→814→556,12,16,ARH→PVp→PMv→PH→LHA→PeF→fx→MPO→NDB→MS→TTd→DP→ILA2/3,ARH
223,588,223→126→1004→946→194→576073704→436→523→596→564→597→814→556→707→171→588,15,21,ARH→PVp→PMv→PH→LHA→PeF→fx→MPO→NDB→MS→TTd→DP→ILA2/3→ILA1→PL1→ACAv1,ARH
