start_node,end_node,path,path_length,edges_used
579,900,579→466→603→258→56→900,5,25
579,693,579→466→603→310→436→576073704→88→693,7,36
579,414,579→466→603→310→436→576073704→88→63→1077→414,9,45
579,173,579→466→603→310→436→576073704→88→173,7,34
579,1054,579→466→603→258→597→814→1054,6,24
579,830,579→466→603→310→436→576073704→88→830,7,35
579,606826647,579→466→603→310→436→606826647,5,57
579,606826651,579→466→603→310→436→194→210→606826647→606826651,8,56
579,606826659,579→466→603→310→436→606826647→606826651→606826659,7,50
579,210,579→466→603→310→436→194→210,6,45
579,223,579→466→603→310→436→576073704→88→693→223,8,37
579,560581559,579→466→603→310→436→181→560581559,6,38
579,732,579→466→603→310→436→194→525→606826647→606826651→732,9,56
579,515,579→466→603→310→436→576073704→88→523→515,8,42
579,1,579→466→603→310→436→576073704→614→1,7,50
579,342,579→466→603→258→56→342,5,26
579,754,579→466→603→258→56→342→754,6,28
579,63,579→466→603→310→436→576073704→88→63,7,35
579,606826655,579→466→603→310→436→194→210→606826647→606826651→606826655,9,52
579,525,579→466→603→310→436→194→606826647→525,7,63
579,672,579→466→603→258→56→672,5,25
484682470,663,484682470→466→579→780→663,4,23
484682470,288,484682470→466→603→258→597→814→1054→910→620→1125→288,10,43
484682470,910,484682470→466→603→258→597→814→1054→910,7,27
484682470,620,484682470→466→603→258→597→814→1054→827→620,8,31
484682470,582,484682470→466→603→258→597→814→1054→910→620→582,9,32
502,581,502→466→603→310→581,4,18
502,802,502→466→603→310→436→802,5,19
502,443,502→466→443,2,2
382,484682524,382→466→971→484682520→484682524,4,8
382,443,382→466→443,2,4
502,966,502→466→579→28→966,4,16
502,312782598,502→466→579→484682520→312782598,4,8
502,311,502→466→28→966→311,4,20
502,451,502→466→579→966→311→334→451,6,23
502,334,502→466→28→966→311→334,5,24
502,655,502→466→579→28→966→566→655,6,22
502,566,502→466→28→966→566,4,20
502,1005,502→466→971→484682520→484682524→1005,5,13
502,484682524,502→466→579→484682520→484682524,4,11
502,954,502→466→579→484682520→484682524→1005→954,6,13
502,312782648,502→466→579→484682520→312782652→312782648,5,10
502,900,502→466→603→310→258→56→900,6,26
502,333,502→466→603→310→258→333,5,20
502,672,502→466→603→310→258→56→672,6,27
502,272,502→466→603→258→523→272,5,51
502,23,502→466→603→310→436→351→226→342→23,8,77
502,1126,502→466→603→310→436→980→1126,6,38
502,560581559,502→466→603→310→436→576073704→88→63→181→560581559,9,60
502,685,502→466→603→310→436→194→210→606826647→525→753→690→685,11,71
382,940,382→466→484682516→940,3,24
382,484,382→466→603→258→597→814→1054→910→620→582→484,10,28
502,988,502→466→579→1045→977→988,5,34
502,814,502→466→603→310→258→597→814,6,24
502,690,502→466→603→310→436→606826647→525→753→690,8,61
502,117,502→466→603→310→436→576073704→88→173→117,8,37
502,1139,502→466→603→310→436→351→226→194→342→403→1139,10,40
502,681,502→466→603→310→436→194→946→681,7,74
502,327,502→466→579→311→334→327,5,38
502,788,502→466→579→311→334→788,5,27
502,609,502→466→603→310→436→576073704→88→63→1077→181→609,10,65
502,639,502→466→579→28→966→311→334→327→639,8,34
502,607344834,502→466→530→310→436→606826647→525→607344834,7,45
579,484682524,579→484682520→484682524,2,3
579,463,579→466→463,2,7
502,607344838,502→484682470→466→603→310→436→606826647→525→607344850→607344838,9,43
382,440,382→466→603→258→159→56→440,6,50
382,910,382→466→603→310→258→597→814→1054→910,8,23
382,606826659,382→466→530→250→310→436→606826647→525→606826659,8,45
502,940,502→466→971→940,3,7
484682470,366,484682470→466→603→310→436→181→366,6,53
484682470,556,484682470→466→603→258→597→814→1054→827→556,8,30
484682470,131,484682470→466→579→966→311→131,5,32
484682470,355,484682470→466→579→355,3,16
484682470,20,484682470→466→579→28→139→52→20,6,8
484682470,333,484682470→466→603→310→258→333,5,23
484682470,606826659,484682470→466→603→310→436→606826647→525→606826659,7,45
484682470,84,484682470→466→603→258→597→814→1054→84,7,36
484682470,363,484682470→466→603→258→597→814→1054→827→363,8,30
484682470,690,484682470→466→603→310→436→606826647→525→753→690,8,57
484682470,609,484682470→466→603→310→436→576073704→88→63→1077→181→609,10,63
502,129,502→466→603→310→436→194→946→129,7,67
502,351,502→466→603→310→436→351,5,39
502,729,502→466→579→484682520→312782652→312782648→729,6,18
502,173,502→466→603→310→436→576073704→88→173,7,31
502,155,502→466→603→310→436→262→1104→255→155,8,43
502,673,502→466→603→310→436→606826647→525→673,7,54
502,332,502→466→603→310→436→576073704→88→332,7,31
502,223,502→466→603→310→436→576073704→88→173→223,8,42
484682470,368,484682470→466→579→368,3,6
484682470,1125,484682470→466→603→258→597→814→1054→910→620→1125,9,36
484682470,908,484682470→466→603→310→436→908,5,42
484682470,54,484682470→466→603→310→436→194→525→54,7,41
484682470,749,484682470→466→603→310→436→194→210→525→54→749,9,53
484682470,598,484682470→466→579→484682520→484682524→598,5,18
484682470,599,484682470→466→603→310→436→802→15→599,7,60
484682470,189,484682470→466→603→310→436→1077→181→189,7,60
484682470,263,484682470→466→603→258→523→263,5,41
484682470,689,484682470→466→603→258→523→689,5,55
484682470,681,484682470→466→603→310→436→194→210→525→753→690→946→681,11,76
502,312782644,502→466→971→484682520→312782652→312782648→312782644,6,45
502,289,502→466→579→786→729→289,5,26
502,1127,502→466→579→786→729→289→234→1127,7,10
502,335,502→466→579→368→335,4,16
502,131,502→466→579→28→952→966→131,6,27
502,692,502→466→579→1045→977→988→692,6,38
502,303,502→466→579→966→311→303,5,34
502,827,502→466→603→310→258→597→814→1054→827,8,28
502,484682528,502→466→579→952→966→311→334→327→484682528,8,36
502,363,502→466→603→258→597→814→1054→827→363,8,37
502,84,502→466→603→310→258→597→814→1054→84,8,30
502,1054,502→466→603→310→258→597→814→1054,7,25
502,998,502→466→603→258→56→998,5,30
502,362,502→466→603→310→436→802→15→362,7,40
382,599626923,382→466→603→310→436→1077→414→609→599626923,8,34
502,434,502→743→727→843→1084→1037→484682508→274→610→434,9,19
463,484682520,463→466→579→484682520,3,8
463,952,463→466→579→952,3,6
463,502,463→423→382→484682470→502,4,8
502,72,502→466→603→310→436→351→72,6,46
484682470,484682516,484682470→466→484682516,2,18
484682470,605,484682470→466→603→258→159→605,5,28
502,226,502→466→603→258→523→226,5,63
502,582,502→466→603→310→258→597→814→1054→910→620→582,10,47
502,910,502→466→603→258→597→814→1054→910,7,36
502,98,502→466→603→258→98,4,29
502,620,502→466→603→258→597→814→1054→910→620,8,33
502,507,502→466→603→258→159→507,5,30
502,274,502→1037→687→610→274,4,38
502,158,502→466→603→310→436→15→362→149→50→158,9,61
502,634,502→466→603→310→436→576073704→88→181→609→50→634,10,79
466,423,466→382→423,2,6
466,466,466,0,1
466,463,466→463,1,3
466,382,466→382,1,1
466,484682470,466→502→484682470,2,6
466,502,466→502,1,1
466,603,466→603,1,5
466,310,466→603→310,2,10
466,436,466→603→310→436,3,15
466,258,466→603→310→258,3,13
466,564,466→603→310→564,3,14
466,351,466→603→310→436→351,4,21
466,802,466→603→310→436→802,4,22
466,1096,466→603→310→436→802→1113→1096,6,34
466,1113,466→603→310→436→802→1113,5,30
466,814,466→603→310→258→597→814,5,16
466,1054,466→603→310→258→597→814→1054,6,18
466,827,466→603→310→258→597→814→1054→827,7,19
466,1104,466→603→310→436→802→1113→1096→1104,7,45
466,181,466→603→310→436→181,4,53
466,1120,466→250→258→310→436→802→1113→1096→1120,8,31
466,576073704,466→603→310→436→576073704,4,16
466,15,466→603→310→436→15,4,30
466,620,466→603→310→258→597→814→1054→827→620,8,24
484682470,930,484682470→466→603→310→436→194→525→753→690→946→685→741→930,12,57
484682470,186,484682470→466→603→310→436→194→690→946→685→414→609→50→186,12,54
382,681,382→466→603→310→436→606826647→525→753→690→946→681,10,53
484682470,1096,484682470→466→603→310→436→802→15→1113→1096,8,49
484682470,1120,484682470→382→466→603→310→436→802→15→1113→1096→1120,10,41
382,1015,382→466→603→258→597→814→1054→84→919→1015,9,39
502,952,502→466→579→28→952,4,31
502,1108,502→466→603→258→1108,4,28
484682470,452,484682470→466→603→310→564→452,5,33
484682470,268,484682470→466→603→310→564→523→596→226→194→403→268,10,66
484682470,156,484682470→466→971→484682520→484682524→1005→954→156,7,13
484682470,243,484682470→466→971→484682520→484682524→1005→954→249→243,8,17
484682470,772,484682470→466→603→258→597→814→1054→827→363→772,9,41
484682470,810,484682470→466→603→258→597→814→810,6,35
484682470,1015,484682470→466→603→258→597→814→1054→827→363→1015,9,36
484682470,296,484682470→466→603→258→597→814→810→772→296,8,46
484682470,940,484682470→502→466→971→940,4,29
484682470,549009203,484682470→466→603→310→436→606826647→194→753→690→946→549009203,10,63
484682470,304,484682470→466→603→258→597→814→1054→827→363→304,9,31
484682470,588,484682470→502→466→603→310→258→597→814→810→772→296→588,11,34
484682470,171,484682470→466→603→258→597→814→1054→827→363→304→171,10,33
484682470,919,484682470→466→603→258→597→814→1054→827→363→84→919,10,42
484682470,332,484682470→466→603→310→436→88→332,6,29
382,679,382→466→603→310→436→194→525→54→749→679,9,36
382,128,382→466→603→310→436→194→210→606826647→525→753→690→946→128,12,69
382,898,382→466→603→310→436→194→525→54→595→12→607344854→679→62→872→898,14,48
382,162,382→466→603→310→436→614→210→606826647→525→673→12→591→812→872→162,14,50
484682470,888,484682470→466→579→28→139→692→888,6,18
484682470,707,484682470→466→603→258→597→814→1054→827→556→707,9,33
484682470,12,484682470→466→603→310→436→576073704→194→210→525→673→749→595→12,12,58
502,575,502→466→603→310→436→576073704→88→63→181→741→609→930→575,12,46
502,186,502→466→603→310→436→63→181→189→1120→599→59→149→50→186,13,64
502,218,502→466→603→310→436→802→15→1113→362→575→218,10,37
502,215,502→466→603→310→436→262→255→155→218→215,9,32
502,42,502→466→603→310→436→63→181→189→1120→599→59→149→50→42,13,48
502,26,502→466→603→310→436→802→15→1113→362→575→218→215→17→26,13,41
